periodo,valor
Feb.2018,4.8299207106095
Mar.2018,5.10389486698445
Abr.2018,5.21977348679378
May.2018,5.31673446254606
Jun.2018,5.47897923830037
Jul.2018,5.42784520198071
Ago.2018,5.45882412402013
Sep.2018,5.50307621743488
Oct.2018,5.44074380444439
Nov.2018,5.289561944672
Dic.2018,5.27444936791821
Ene.2019,5.30405853561891
Feb.2019,5.32575081739628
Mar.2019,5.36997198717372
Abr.2019,5.35789225712856
May.2019,5.30469991300508
Jun.2019,5.42908244295003
Jul.2019,5.43508215429496
Ago.2019,5.49425780109156
Sep.2019,5.50213074892423
Oct.2019,5.45298769757767
Nov.2019,5.38566952056106
Dic.2019,5.41776024228771
Ene.2020,5.38251729945005
Feb.2020,5.43053210984598
Mar.2020,5.41724167938187
Abr.2020,5.03069514196346
May.2020,5.80078477378349
Jun.2020,6.51049708066423
Jul.2020,5.91036285085404
Ago.2020,5.67374158218181
Sep.2020,6.01246061784811
Oct.2020,6.6753345953805
Nov.2020,6.7898823856362
Dic.2020,7.07891640266421
Ene.2021,7.48384624355381
Feb.2021,8.25382297352422
Mar.2021,9.16111846444282
Abr.2021,9.02270107727956
May.2021,8.94059722948758
Jun.2021,8.95191592105814
Jul.2021,8.53254467532884
Ago.2021,8.35436120269508
Sep.2021,8.11664866178278
Oct.2021,8.34964340648573
Nov.2021,6.7507829789994
Dic.2021,6.7873377649766
Ene.2022,6.92223052629396
Feb.2022,6.71380365989005
Mar.2022,6.86326846715458
Abr.2022,6.72872224041305
May.2022,6.87951185316677
Jun.2022,6.85113269079384
Jul.2022,6.81238289895775
Ago.2022,6.50962789040075
Sep.2022,6.62270426605895
Oct.2022,6.73311668835263
Nov.2022,5.88284550751001
Dic.2022,5.56619160795089
Ene.2023,4.97323397987653
Feb.2023,4.52160013987104
Mar.2023,5.02561255130498
Abr.2023,5.51403324940532
May.2023,6.09706474392844
Jun.2023,6.31329843134432
Jul.2023,6.36922864425522
Ago.2023,6.51310095820349
Sep.2023,6.2929152499935
Oct.2023,6.43078295176619
Nov.2023,6.40391599538369
Dic.2023,6.34694006764102
Ene.2024,6.31385495891276
Feb.2024,6.42799977813299
Mar.2024,6.72612927704372
Abr.2024,6.70188366639851
May.2024,7.3
Jun.2024,7.43
Jul.2024,7.45139054993645
Ago.2024,7.29622941415064
Sep.2024,7.05869490027756
Oct.2024,6.97132857285828
Nov.2024,6.71
Dic.2024,6.63
Ene.2025,6.13
Feb.2025,5.8
Mar.2025,5.65
Abr.2025,5.45
May.2025,5.3
Jun.2025,5.23
Jul.2025,5.11
Ago.2025,4.95
Sep.2025,4.76
Oct.2025,4.61
Nov.2025,4.4
Dic.2025,4.37
Ene.2026,4.12
Feb.2026,4.01
Mar.2026,4.07
Abr.2026,4
May.2026,3.93
Jun.2026,3.89
